nctId,ec_single,ner,relation
NCT05267626,Inclusion: Cutaneous melanoma that is either locally unresectable or metastatic:,"```json
[
    {
        ""entity"": ""Cutaneous melanoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""locally unresectable"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""metastatic"",
        ""category"": ""Qualifier/Modifier""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Cutaneous melanoma""
    }
]
```"
NCT05267626,Inclusion: NSCLC: Unresectable locally advanced or metastatic PD-L1-positive (≥ 1%) NSCLC not harboring an activating EGFR mutation or ALK rearrangement and has progressed during or following treatment with an anti-PDx and platinum-based chemotherapy (unless ineligible for platinum therapy),"```json
[
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Unresectable locally advanced or metastatic"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""PD-L1-positive (≥ 1%)"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""activating EGFR mutation"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""ALK rearrangement"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""progressed during or following treatment"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""anti-PDx"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""platinum-based chemotherapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""ineligible for platinum therapy"",
        ""category"": ""Qualifiers/Modifiers""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""NSCLC""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""NSCLC"",
        ""qualifiers"": [
            ""Unresectable locally advanced or metastatic"",
            ""PD-L1-positive (≥ 1%)""
        ]
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""activating EGFR mutation""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""ALK rearrangement""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""NSCLC"",
        ""qualifiers"": [
            ""progressed during or following treatment""
        ]
    },
    {
        ""id"": 6,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-PDx""
    },
    {
        ""id"": 7,
        ""type"": ""Drug/Substance"",
        ""name"": ""platinum-based chemotherapy""
    },
    {
        ""id"": 8,
        ""type"": ""Condition"",
        ""name"": ""NSCLC"",
        ""qualifiers"": [
            ""ineligible for platinum therapy""
        ]
    }
]
```"
NCT05267626,Inclusion: Part 3: NSCLC as described above,"```json
[
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""NSCLC""
    }
]
```"
NCT05267626,"Inclusion: Female patients of childbearing potential must have a negative serum or urine pregnancy test performed within 72 hours prior to the initiation of study drug administration. Female patients of childbearing potential must be willing to use two forms of contraception throughout the study, starting with Screening through 60 days after the last dose of study drug. Abstinence is acceptable if this is the established and the preferred contraception method for the patient","```json
[
    {
        ""entity"": ""Female patients of childbearing potential"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""negative"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""serum or urine pregnancy test"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""within 72 hours"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""prior to the initiation of study drug administration"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Female patients of childbearing potential""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""serum or urine pregnancy test"",
        ""value"": {
            ""qualitative"": ""negative""
        },
        ""temporal"": {
            ""start"": {
                ""number"": 72,
                ""unit"": ""hours""
            },
            ""reference_event"": 3
        }
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""initiation of study drug administration""
    }
]
```"
NCT05267626,"Inclusion: Male patients with partners of childbearing potential must use barrier contraception from the time of consent through 60 days after discontinuation of study drug and must not donate sperm during this period. In addition, male patients should have their partners use contraception (as documented for female patients) for the same period of time","```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""upper_bound"": 75,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT05267626,"Inclusion: Patients who have previously received an immune checkpoint inhibitor (e.g., anti-PD-L1, anti-PD-1, anti-CTLA-4) prior to enrollment must have checkpoint inhibitor immune-related toxicity resolved to either Grade ≤ 1 or baseline (prior to the checkpoint inhibitor) to be eligible for enrollment. Patients who experienced previous checkpoint inhibitor-related hypothyroidism are eligible for the study regardless of grade resolution if well controlled on thyroid hormone replacement therapy","```json
[
    {
        ""entity"": ""immune checkpoint inhibitor"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti-PD-L1"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti-PD-1"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti-CTLA-4"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""prior to enrollment"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""checkpoint inhibitor immune-related toxicity"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Grade ≤ 1"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""baseline"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""previous checkpoint inhibitor-related hypothyroidism"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""well controlled"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""thyroid hormone replacement therapy"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""immune checkpoint inhibitor""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-PD-L1""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-PD-1""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-CTLA-4""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""checkpoint inhibitor immune-related toxicity""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""previous checkpoint inhibitor-related hypothyroidism""
    },
    {
        ""id"": 7,
        ""type"": ""Drug/Substance"",
        ""name"": ""thyroid hormone replacement therapy""
    }
]
```"
NCT05267626,"Inclusion: Symptomatic central nervous system (CNS) metastases must have been treated, be asymptomatic for ≥ 14 days, and meet the following at the time of enrollment:","```json
[
    {
        ""entity"": ""Symptomatic central nervous system (CNS) metastases"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""treated"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""asymptomatic"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""≥ 14 days"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""at the time of enrollment"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Symptomatic central nervous system (CNS) metastases"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 14,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        }
    }
]
```"
NCT05267626,Exclusion: Patients with a history of known autoimmune disease with exceptions of,"```json
[
    {
        ""entity"": ""history"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""known autoimmune disease"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""history""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""known autoimmune disease""
    }
]
```"
NCT05267626,Exclusion: Major surgery or traumatic injury within 8 weeks before first dose of AU-007,"```json
[
    {
        ""entity"": ""Major surgery"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""traumatic injury"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""within 8 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""before first dose of AU-007"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""Major surgery"",
        ""temporal"": {
            ""start"": {
                ""number"": 8,
                ""unit"": ""weeks""
            },
            ""reference_event"": ""first dose of AU-007""
        }
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""traumatic injury"",
        ""temporal"": {
            ""start"": {
                ""number"": 8,
                ""unit"": ""weeks""
            },
            ""reference_event"": ""first dose of AU-007""
        }
    }
]
```"
NCT05267626,Exclusion: Unhealed wounds from surgery or injury,"```json
[
    {
        ""entity"": ""Unhealed wounds"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""surgery"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""injury"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Unhealed wounds""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""surgery""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""injury""
    }
]
```"
NCT05267626,"Exclusion: Treatment with \> 10 mg per day of prednisone (or equivalent) or other immune-suppressive drugs within the 7 days prior to the initiation of study drug. Steroids for topical, ophthalmic, inhaled, or nasal administration are allowed","```json
[
    {
        ""entity"": ""Treatment"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""> 10 mg per day"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""prednisone (or equivalent)"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""immune-suppressive drugs"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""within the 7 days prior to the initiation of study drug"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""Steroids"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""topical, ophthalmic, inhaled, or nasal administration"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""Treatment""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""prednisone (or equivalent)"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 7,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        },
        ""value"": {
            ""range"": {
                ""lower_bound"": 10,
                ""unit"": ""mg per day""
            }
        }
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""immune-suppressive drugs"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 7,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""Steroids"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 7,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 5,
        ""type"": ""Procedure/Device"",
        ""name"": ""topical, ophthalmic, inhaled, or nasal administration""
    }
]
```"
NCT05267626,Exclusion: Prior anti-cancer therapy before the planned start of AU-007 as follows:,"```json
[
    {
        ""entity"": ""Prior anti-cancer therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""before the planned start of AU-007"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""Prior anti-cancer therapy"",
        ""temporal"": {
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": 2
        }
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""planned start of AU-007""
    }
]
```"
NCT05267626,"Exclusion: Patients who have experienced serious adverse events during prior IL-2 therapy (including but not limited to bowel perforation, gastrointestinal bleeding, arrythmias, myocardial infarction, repetitive seizures).","```json
[
    {
        ""entity"": ""serious adverse events"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""prior IL-2 therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""bowel perforation"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""gastrointestinal bleeding"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""arrythmias"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""myocardial infarction"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""repetitive seizures"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""serious adverse events""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""prior IL-2 therapy""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""bowel perforation""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""gastrointestinal bleeding""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""arrythmias""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""myocardial infarction""
    },
    {
        ""id"": 7,
        ""type"": ""Condition"",
        ""name"": ""repetitive seizures""
    }
]
```"
NCT05267626,Exclusion: Inflammatory process that has not resolved for ≥ 4 weeks from the date of first study dose. Patients with chronic low-grade inflammatory processes such as radiation-induced pneumonitis are excluded regardless of duration,"```json
[
    {
        ""entity"": ""Inflammatory process"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""≥ 4 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""chronic low-grade inflammatory processes"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""radiation-induced pneumonitis"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Inflammatory process""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""chronic low-grade inflammatory processes"",
        ""temporal"": {
            ""start"": {
                ""number"": 4,
                ""unit"": ""weeks""
            }
        }
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""radiation-induced pneumonitis""
    }
]
```"
NCT05267626,"Exclusion: Second primary invasive malignancy not in remission for ≥ 1 year. Exceptions include non-melanoma locally advanced skin cancer, cervical carcinoma in situ, localized prostate cancer (Gleason score ≤ 7), resected melanoma in situ, or any malignancy considered to be indolent and never required therapy, with the exception of indolent lymphomas","```json
[
    {
        ""entity"": ""Second primary invasive malignancy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""not in remission for ≥ 1 year"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""non-melanoma locally advanced skin cancer"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""cervical carcinoma in situ"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""localized prostate cancer"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Gleason score ≤ 7"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""resected melanoma in situ"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""malignancy considered to be indolent and never required therapy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""indolent lymphomas"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Second primary invasive malignancy"",
        ""temporal"": {
            ""start"": {
                ""number"": 1,
                ""unit"": ""year""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""non-melanoma locally advanced skin cancer""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""cervical carcinoma in situ""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""localized prostate cancer""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""resected melanoma in situ""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""malignancy considered to be indolent and never required therapy""
    },
    {
        ""id"": 7,
        ""type"": ""Condition"",
        ""name"": ""indolent lymphomas""
    },
    {
        ""id"": 8,
        ""type"": ""Observation"",
        ""name"": ""Gleason score"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 7,
                ""unit"": """"
            }
        }
    }
]
```"
NCT02315066,"Inclusion: Part A1 only: Patients with histological or cytological diagnosis of HNSCC, HCC, melanoma, or clear cell RCC who progressed on or are intolerant to standard therapy, for which no standard therapy is available or who decline standard therapy.","```json
[
    {
        ""entity"": ""histological or cytological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""HNSCC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""HCC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""melanoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""clear cell RCC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""progressed"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""intolerant"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""standard therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""no standard therapy is available"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""decline standard therapy"",
        ""category"": ""Qualifier/Modifier""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""histological or cytological diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""HNSCC""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""HCC""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""melanoma""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""clear cell RCC""
    },
    {
        ""id"": 6,
        ""type"": ""Drug/Substance"",
        ""name"": ""standard therapy""
    }
]
```"
NCT02315066,"Inclusion: Part A2 only: Patients with histological or cytological diagnosis of advanced/metastatic HCC who are treatment naïve and have declined standard of care, or have had at least 1 prior line of systemic therapy. Prior anti PD L1/PD 1 therapy is allowed.","```json
[
    {
        ""entity"": ""histological or cytological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""advanced/metastatic HCC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""treatment naïve"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""standard of care"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""at least 1 prior line of systemic therapy"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""anti PD L1/PD 1 therapy"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""histological or cytological diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""advanced/metastatic HCC""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""standard of care""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti PD L1/PD 1 therapy"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 1,
                ""unit"": ""line of systemic therapy""
            }
        }
    }
]
```"
NCT02315066,"Inclusion: Part B1 only: Patients with histological or cytological diagnosis of NSCLC, HNSCC, melanoma, urothelial bladder carcinoma (including renal pelvis, ureters, urinary bladder, and urethra), gastric or squamous cell carcinoma of the uterine cervix who progressed on or are intolerant to standard therapy, for which no standard therapy is available, or who decline standard therapy.","```json
[
    {
        ""entity"": ""histological or cytological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""HNSCC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""melanoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""urothelial bladder carcinoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""renal pelvis"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""ureters"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""urinary bladder"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""urethra"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""gastric carcinoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""squamous cell carcinoma of the uterine cervix"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""progressed on or are intolerant to standard therapy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""no standard therapy is available"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""decline standard therapy"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""histological or cytological diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""NSCLC""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""HNSCC""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""melanoma""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""urothelial bladder carcinoma""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""renal pelvis""
    },
    {
        ""id"": 7,
        ""type"": ""Condition"",
        ""name"": ""ureters""
    },
    {
        ""id"": 8,
        ""type"": ""Condition"",
        ""name"": ""urinary bladder""
    },
    {
        ""id"": 9,
        ""type"": ""Condition"",
        ""name"": ""urethra""
    },
    {
        ""id"": 10,
        ""type"": ""Condition"",
        ""name"": ""gastric carcinoma""
    },
    {
        ""id"": 11,
        ""type"": ""Condition"",
        ""name"": ""squamous cell carcinoma of the uterine cervix""
    },
    {
        ""id"": 12,
        ""type"": ""Condition"",
        ""name"": ""progressed on or are intolerant to standard therapy""
    },
    {
        ""id"": 13,
        ""type"": ""Condition"",
        ""name"": ""no standard therapy is available""
    },
    {
        ""id"": 14,
        ""type"": ""Condition"",
        ""name"": ""decline standard therapy""
    }
]
```"
NCT02315066,Inclusion: Part B2,"```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""upper_bound"": 75,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT02315066,"Inclusion: Ocular melanoma patients with advanced/metastatic disease, or","```json
[
    {
        ""entity"": ""Ocular melanoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""advanced/metastatic disease"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Ocular melanoma""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""advanced/metastatic disease""
    }
]
```"
NCT02315066,"Inclusion: Cutaneous/acral melanoma patients with advanced/metastatic disease who have received checkpoint inhibitor (anti PD L1, anti PD 1, or anti CTLA4) based treatment on which disease progressed. \[Note: Checkpoint inhibitor may have been part of a combination therapy, as long as the combination did not contain OX40 or 4 1BB agonist.\] Any questions on prior treatment may be discussed with the Sponsor.","```json
[
    {
        ""entity"": ""Cutaneous/acral melanoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""advanced/metastatic disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""checkpoint inhibitor"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti PD L1"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti PD 1"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti CTLA4"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""combination therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""OX40 agonist"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""4 1BB agonist"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Cutaneous/acral melanoma""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""advanced/metastatic disease""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""checkpoint inhibitor""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti PD L1""
    },
    {
        ""id"": 5,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti PD 1""
    },
    {
        ""id"": 6,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti CTLA4""
    },
    {
        ""id"": 7,
        ""type"": ""Drug/Substance"",
        ""name"": ""combination therapy""
    },
    {
        ""id"": 8,
        ""type"": ""Drug/Substance"",
        ""name"": ""OX40 agonist""
    },
    {
        ""id"": 9,
        ""type"": ""Drug/Substance"",
        ""name"": ""4 1BB agonist""
    }
]
```"
